Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,0.056472,0.006684,14400.26226043701,7344044,8999999
1,1.2e-01,0.003592,14400.61596758423,7344044,8999999
