Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,2.8e-05,5.6e-05,0.0,250000,250000
1,2.8e-05,5.6e-05,0.0,250000,250000
2,2.8e-05,5.6e-05,0.0,250000,250000
3,2.8e-05,5.6e-05,0.0,250000,250000
4,2.8e-05,5.6e-05,0.0,250000,250000
5,2.8e-05,5.6e-05,0.0,250000,250000
6,2.8e-05,5.6e-05,0.0,250000,250000
7,2.8e-05,5.6e-05,0.0,250000,250000
8,2.8e-05,5.6e-05,0.0,250000,250000
9,2.8e-05,5.6e-05,0.0,250000,250000
