Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,2.8e-05,0.000196,0.0,999999,999998
1,2.8e-05,0.000196,0.0,999999,999998
2,2.8e-05,0.000196,0.0,999999,999998
3,2.8e-05,0.000196,0.0,999999,999998
4,2.8e-05,0.000196,0.0,999999,999998
5,2.8e-05,0.000196,0.0,999999,999998
6,2.8e-05,0.000196,0.0,999999,999998
7,2.8e-05,0.000196,0.0,999999,999998
8,2.8e-05,0.000196,0.0,999999,999998
9,2.8e-05,0.000196,0.0,999999,999998
