Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,2.8e-05,0.00014,0.0,999,998
1,2.8e-05,0.00014,0.0,999,998
2,2.8e-05,0.00014,0.0,999,998
3,2.8e-05,0.00014,0.0,999,998
4,2.8e-05,0.00014,0.0,999,998
5,2.8e-05,0.00014,0.0,999,998
6,2.8e-05,0.00014,0.0,999,998
7,2.8e-05,0.00014,0.0,999,998
8,2.8e-05,0.00014,0.0,999,998
9,2.8e-05,0.00014,0.0,999,998
