Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,0.00374,0.004552,0.0,50000,49999
1,2.8e-05,0.00084,0.0,50000,49999
2,2.8e-05,0.00084,0.0,50000,49999
3,2.8e-05,0.00084,0.0,50000,49999
4,2.8e-05,0.00084,0.0,50000,49999
5,2.8e-05,0.00084,0.0,50000,49999
6,2.8e-05,0.00084,0.0,50000,49999
7,2.8e-05,0.00084,0.0,50000,49999
8,2.8e-05,0.00084,0.0,50000,49999
9,2.8e-05,0.00084,0.0,50000,49999
