Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,2.8e-05,5.6e-05,0.0,5000,5000
1,2.8e-05,5.6e-05,0.0,5000,5000
2,2.8e-05,5.6e-05,0.0,5000,5000
3,2.8e-05,5.6e-05,0.0,5000,5000
4,2.8e-05,5.6e-05,0.0,5000,5000
5,2.8e-05,5.6e-05,0.0,5000,5000
6,2.8e-05,5.6e-05,0.0,5000,5000
7,2.8e-05,5.6e-05,0.0,5000,5000
8,2.8e-05,5.6e-05,0.0,5000,5000
9,2.8e-05,5.6e-05,0.0,5000,5000
