Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,0.000432,0.000512,0.0,77,65
1,2.4e-05,8e-05,0.0,77,65
2,2.4e-05,8e-05,0.0,77,65
3,2.4e-05,8e-05,0.0,77,65
4,2.4e-05,8e-05,0.0,77,65
5,2.4e-05,8e-05,0.0,77,65
6,2.4e-05,8e-05,0.0,77,65
7,2.4e-05,8e-05,0.0,77,65
8,2.4e-05,8e-05,0.0,77,65
9,2.4e-05,8e-05,0.0,77,65
