Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,2.8e-05,0.000196,0.0,500000,499999
1,2.8e-05,0.000196,0.0,500000,499999
2,2.8e-05,0.000196,0.0,500000,499999
3,2.8e-05,0.000196,0.0,500000,499999
4,2.8e-05,0.000196,0.0,500000,499999
5,2.8e-05,0.000196,0.0,500000,499999
6,2.8e-05,0.000196,0.0,500000,499999
7,2.8e-05,0.000196,0.0,500000,499999
8,2.8e-05,0.000196,0.0,500000,499999
9,2.8e-05,0.000196,0.0,500000,499999
