Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,2.8e-05,0.000196,0.0,60654,60654
1,2.8e-05,0.000196,0.0,60654,60654
2,2.8e-05,0.000196,0.0,60654,60654
3,2.8e-05,0.000196,0.0,60654,60654
4,2.8e-05,0.000196,0.0,60654,60654
5,2.8e-05,0.000196,0.0,60654,60654
6,2.8e-05,0.000196,0.0,60654,60654
7,2.8e-05,0.000196,0.0,60654,60654
8,2.8e-05,0.000196,0.0,60654,60654
9,2.8e-05,0.000196,0.0,60654,60654
