Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,0.0,8e-05,0.0,123,62
1,0.0,8e-05,0.0,123,62
2,0.0,8e-05,0.0,123,62
3,0.0,8e-05,0.0,123,62
4,0.0,8e-05,0.0,123,62
5,0.0,8e-05,0.0,123,62
6,0.0,8e-05,0.0,123,62
7,0.0,8e-05,0.0,123,62
8,0.0,8e-05,0.0,123,62
9,0.0,8e-05,0.0,123,62
