Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,2.8e-05,5.6e-05,0.0,5000001,5000000
1,2.8e-05,5.6e-05,0.0,5000001,5000000
2,2.8e-05,5.6e-05,0.0,5000001,5000000
3,2.8e-05,5.6e-05,0.0,5000001,5000000
4,2.8e-05,5.6e-05,0.0,5000001,5000000
5,2.8e-05,5.6e-05,0.0,5000001,5000000
6,2.8e-05,5.6e-05,0.0,5000001,5000000
7,2.8e-05,5.6e-05,0.0,5000001,5000000
8,2.8e-05,5.6e-05,0.0,5000001,5000000
9,2.8e-05,5.6e-05,0.0,5000001,5000000
