Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,2.8e-05,5.6e-05,0.0,2501,2500
1,2.8e-05,5.6e-05,0.0,2501,2500
2,2.8e-05,5.6e-05,0.0,2501,2500
3,2.8e-05,5.6e-05,0.0,2501,2500
4,2.8e-05,5.6e-05,0.0,2501,2500
5,2.8e-05,5.6e-05,0.0,2501,2500
6,2.8e-05,5.6e-05,0.0,2501,2500
7,2.8e-05,5.6e-05,0.0,2501,2500
8,2.8e-05,5.6e-05,0.0,2501,2500
9,2.8e-05,5.6e-05,0.0,2501,2500
