Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,0.00374,0.004272,0.0,1999,1999
1,2.8e-05,0.00056,0.0,1999,1999
2,2.8e-05,0.00056,0.0,1999,1999
3,2.8e-05,0.00056,0.0,1999,1999
4,2.8e-05,0.00056,0.0,1999,1999
5,2.8e-05,0.00056,0.0,1999,1999
6,2.8e-05,0.00056,0.0,1999,1999
7,2.8e-05,0.00056,0.0,1999,1999
8,2.8e-05,0.00056,0.0,1999,1999
9,2.8e-05,0.00056,0.0,1999,1999
