Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,0.056472,0.007684,18000.31914138794,34306736,89999999
1,1.2e-01,0.004592,18000.30372810364,34306736,89999999
