Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,0.000492,0.000752,200.08397793769836,749,899
1,5.2e-05,0.000288,201.3708951473236,749,899
