Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,2.8e-05,0.000196,0.0,19583,19582
1,2.8e-05,0.000196,0.0,19583,19582
2,2.8e-05,0.000196,0.0,19583,19582
3,2.8e-05,0.000196,0.0,19583,19582
4,2.8e-05,0.000196,0.0,19583,19582
5,2.8e-05,0.000196,0.0,19583,19582
6,2.8e-05,0.000196,0.0,19583,19582
7,2.8e-05,0.000196,0.0,19583,19582
8,2.8e-05,0.000196,0.0,19583,19582
9,2.8e-05,0.000196,0.0,19583,19582
